county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Burnet,Precinct 10,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 10,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 10,RAILROAD COMMISSIONER,,,Under Votes,3,32,4,39
Burnet,Precinct 11,RAILROAD COMMISSIONER,,REP,Christi Craddick,12,340,130,482
Burnet,Precinct 11,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,7,41,19,67
Burnet,Precinct 11,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,1,9,7,17
Burnet,Precinct 11,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,3,2,5
Burnet,Precinct 11,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 11,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 11,RAILROAD COMMISSIONER,,,Under Votes,1,4,6,11
Burnet,Precinct 12,RAILROAD COMMISSIONER,,REP,Christi Craddick,35,1070,180,1285
Burnet,Precinct 12,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,27,231,38,296
Burnet,Precinct 12,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,2,46,19,67
Burnet,Precinct 12,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,16,8,24
Burnet,Precinct 12,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 12,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 12,RAILROAD COMMISSIONER,,,Under Votes,0,30,16,46
Burnet,Precinct 13,RAILROAD COMMISSIONER,,REP,Christi Craddick,22,599,134,755
Burnet,Precinct 13,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,6,126,50,182
Burnet,Precinct 13,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,30,15,45
Burnet,Precinct 13,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,6,5,11
Burnet,Precinct 13,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 13,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 13,RAILROAD COMMISSIONER,,,Under Votes,1,33,7,41
Burnet,Precinct 14,RAILROAD COMMISSIONER,,REP,Christi Craddick,9,337,89,435
Burnet,Precinct 14,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,6,51,11,68
Burnet,Precinct 14,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,15,15,30
Burnet,Precinct 14,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,3,1,4
Burnet,Precinct 14,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 14,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 14,RAILROAD COMMISSIONER,,,Under Votes,0,10,1,11
Burnet,Precinct 15,RAILROAD COMMISSIONER,,REP,Christi Craddick,22,394,243,659
Burnet,Precinct 15,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,10,72,30,112
Burnet,Precinct 15,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,1,10,15,26
Burnet,Precinct 15,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,1,3,5,9
Burnet,Precinct 15,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 15,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 15,RAILROAD COMMISSIONER,,,Under Votes,1,9,11,21
Burnet,Precinct 16,RAILROAD COMMISSIONER,,REP,Christi Craddick,14,233,181,428
Burnet,Precinct 16,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,7,39,43,89
Burnet,Precinct 16,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,7,8,15
Burnet,Precinct 16,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,1,0,1
Burnet,Precinct 16,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 16,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 16,RAILROAD COMMISSIONER,,,Under Votes,0,1,3,4
Burnet,Precinct 17,RAILROAD COMMISSIONER,,REP,Christi Craddick,52,1367,174,1593
Burnet,Precinct 17,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,39,191,43,273
Burnet,Precinct 17,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,1,42,13,56
Burnet,Precinct 17,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,2,5,3,10
Burnet,Precinct 17,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 17,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 17,RAILROAD COMMISSIONER,,,Under Votes,6,40,7,53
Burnet,Precinct 18,RAILROAD COMMISSIONER,,REP,Christi Craddick,27,547,82,656
Burnet,Precinct 18,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,23,197,27,247
Burnet,Precinct 18,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,17,9,26
Burnet,Precinct 18,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,9,1,10
Burnet,Precinct 18,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 18,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 18,RAILROAD COMMISSIONER,,,Under Votes,0,17,9,26
Burnet,Precinct 19,RAILROAD COMMISSIONER,,REP,Christi Craddick,142,2046,312,2500
Burnet,Precinct 19,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,90,561,81,732
Burnet,Precinct 19,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,3,69,20,92
Burnet,Precinct 19,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,4,19,8,31
Burnet,Precinct 19,RAILROAD COMMISSIONER,,,Richard McKibbin (W),1,0,0,1
Burnet,Precinct 19,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 19,RAILROAD COMMISSIONER,,,Under Votes,7,68,15,90
Burnet,Precinct 20,RAILROAD COMMISSIONER,,REP,Christi Craddick,0,13,1,14
Burnet,Precinct 20,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,0,4,0,4
Burnet,Precinct 20,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,1,0,1
Burnet,Precinct 20,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,1,0,1
Burnet,Precinct 20,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 20,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 20,RAILROAD COMMISSIONER,,,Under Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,RAILROAD COMMISSIONER,,REP,Christi Craddick,82,1501,309,1892
Burnet,Precinct 20 - MFISD,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,84,476,93,653
Burnet,Precinct 20 - MFISD,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,1,49,35,85
Burnet,Precinct 20 - MFISD,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,2,28,15,45
Burnet,Precinct 20 - MFISD,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 20 - MFISD,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,RAILROAD COMMISSIONER,,,Under Votes,9,57,27,93
Burnet,Precinct 1,SHERIFF,,,Calvin Boyd,39,908,118,1065
Burnet,Precinct 1,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 1,SHERIFF,,,Under Votes,168,135,28,331
Burnet,Precinct 2,SHERIFF,,,Calvin Boyd,137,1601,240,1978
Burnet,Precinct 2,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 2,SHERIFF,,,Under Votes,58,303,62,423
Burnet,Precinct 3,SHERIFF,,,Calvin Boyd,21,534,173,728
Burnet,Precinct 3,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 3,SHERIFF,,,Under Votes,14,127,57,198
Burnet,Precinct 4,SHERIFF,,,Calvin Boyd,57,1433,350,1840
Burnet,Precinct 4,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 4,SHERIFF,,,Under Votes,61,335,84,480
Burnet,Precinct 5,SHERIFF,,,Calvin Boyd,44,538,141,723
Burnet,Precinct 5,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 5,SHERIFF,,,Under Votes,24,121,49,194
Burnet,Precinct 6,SHERIFF,,,Calvin Boyd,1,15,0,16
Burnet,Precinct 6,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 6,SHERIFF,,,Under Votes,0,3,1,4
Burnet,Precinct 6 - MFISD,SHERIFF,,,Calvin Boyd,12,284,123,419
Burnet,Precinct 6 - MFISD,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,SHERIFF,,,Under Votes,8,66,25,99
Burnet,Precinct 7,SHERIFF,,,Calvin Boyd,29,319,105,453
Burnet,Precinct 7,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 7,SHERIFF,,,Under Votes,8,65,21,94
Burnet,Precinct 8,SHERIFF,,,Calvin Boyd,41,757,184,982
Burnet,Precinct 8,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 8,SHERIFF,,,Under Votes,15,115,26,156
Burnet,Precinct 9,SHERIFF,,,Calvin Boyd,11,117,24,152
Burnet,Precinct 9,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 9,SHERIFF,,,Under Votes,2,18,4,24
Burnet,Precinct 9 - MFISD,SHERIFF,,,Calvin Boyd,80,1459,242,1781
Burnet,Precinct 9 - MFISD,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,SHERIFF,,,Under Votes,32,245,56,333
Burnet,Precinct 10,SHERIFF,,,Calvin Boyd,39,1064,130,1233
Burnet,Precinct 10,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 10,SHERIFF,,,Under Votes,28,214,25,267
Burnet,Precinct 11,SHERIFF,,,Calvin Boyd,14,357,139,510
Burnet,Precinct 11,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 11,SHERIFF,,,Under Votes,7,40,25,72
Burnet,Precinct 12,SHERIFF,,,Calvin Boyd,43,1157,199,1399
Burnet,Precinct 12,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 12,SHERIFF,,,Under Votes,21,236,62,319
Burnet,Precinct 13,SHERIFF,,,Calvin Boyd,25,650,165,840
Burnet,Precinct 13,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 13,SHERIFF,,,Under Votes,4,144,46,194
Burnet,Precinct 14,SHERIFF,,,Calvin Boyd,8,364,95,467
Burnet,Precinct 14,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 14,SHERIFF,,,Under Votes,7,52,22,81
Burnet,Precinct 15,SHERIFF,,,Calvin Boyd,27,409,255,691
Burnet,Precinct 15,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 15,SHERIFF,,,Under Votes,8,79,49,136
Burnet,Precinct 16,SHERIFF,,,Calvin Boyd,16,239,199,454
Burnet,Precinct 16,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 16,SHERIFF,,,Under Votes,5,42,36,83
Burnet,Precinct 17,SHERIFF,,,Calvin Boyd,74,1412,198,1684
Burnet,Precinct 17,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 17,SHERIFF,,,Under Votes,26,233,42,301
Burnet,Precinct 18,SHERIFF,,,Calvin Boyd,32,604,94,730
Burnet,Precinct 18,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 18,SHERIFF,,,Under Votes,18,183,34,235
Burnet,Precinct 19,SHERIFF,,,Calvin Boyd,158,2204,370,2732
Burnet,Precinct 19,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 19,SHERIFF,,,Under Votes,89,559,66,714
Burnet,Precinct 20,SHERIFF,,,Calvin Boyd,0,15,1,16
Burnet,Precinct 20,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 20,SHERIFF,,,Under Votes,0,4,0,4
Burnet,Precinct 20 - MFISD,SHERIFF,,,Calvin Boyd,99,1678,377,2154
Burnet,Precinct 20 - MFISD,SHERIFF,,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,SHERIFF,,,Under Votes,79,433,102,614
Burnet,Precinct 1,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,37,840,108,985
Burnet,Precinct 1,STATE REPRESENTATIVE,19,DEM,Dwain Handley,21,142,20,183
Burnet,Precinct 1,STATE REPRESENTATIVE,19,IND,Kodi Sawin,4,33,13,50
Burnet,Precinct 1,STATE REPRESENTATIVE,19,,Over Votes,7,0,0,7
Burnet,Precinct 1,STATE REPRESENTATIVE,19,,Under Votes,138,28,5,171
Burnet,Precinct 2,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,116,1433,204,1753
Burnet,Precinct 2,STATE REPRESENTATIVE,19,DEM,Dwain Handley,68,339,58,465
Burnet,Precinct 2,STATE REPRESENTATIVE,19,IND,Kodi Sawin,4,71,23,98
Burnet,Precinct 2,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 2,STATE REPRESENTATIVE,19,,Under Votes,7,61,17,85
Burnet,Precinct 3,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,17,469,135,621
Burnet,Precinct 3,STATE REPRESENTATIVE,19,DEM,Dwain Handley,17,142,62,221
Burnet,Precinct 3,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,28,23,51
Burnet,Precinct 3,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 3,STATE REPRESENTATIVE,19,,Under Votes,1,22,10,33
Burnet,Precinct 4,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,41,1290,309,1640
Burnet,Precinct 4,STATE REPRESENTATIVE,19,DEM,Dwain Handley,65,359,80,504
Burnet,Precinct 4,STATE REPRESENTATIVE,19,IND,Kodi Sawin,1,67,26,94
Burnet,Precinct 4,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 4,STATE REPRESENTATIVE,19,,Under Votes,11,52,19,82
Burnet,Precinct 5,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,42,487,133,662
Burnet,Precinct 5,STATE REPRESENTATIVE,19,DEM,Dwain Handley,24,130,43,197
Burnet,Precinct 5,STATE REPRESENTATIVE,19,IND,Kodi Sawin,2,25,4,31
Burnet,Precinct 5,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 5,STATE REPRESENTATIVE,19,,Under Votes,0,17,10,27
Burnet,Precinct 6,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,1,13,0,14
Burnet,Precinct 6,STATE REPRESENTATIVE,19,DEM,Dwain Handley,0,5,1,6
Burnet,Precinct 6,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,0,0,0
Burnet,Precinct 6,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 6,STATE REPRESENTATIVE,19,,Under Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,12,261,105,378
Burnet,Precinct 6 - MFISD,STATE REPRESENTATIVE,19,DEM,Dwain Handley,6,71,25,102
Burnet,Precinct 6 - MFISD,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,7,12,19
Burnet,Precinct 6 - MFISD,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,STATE REPRESENTATIVE,19,,Under Votes,2,11,6,19
Burnet,Precinct 7,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,20,302,97,419
Burnet,Precinct 7,STATE REPRESENTATIVE,19,DEM,Dwain Handley,17,61,17,95
Burnet,Precinct 7,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,7,7,14
Burnet,Precinct 7,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 7,STATE REPRESENTATIVE,19,,Under Votes,0,14,5,19
Burnet,Precinct 8,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,32,715,155,902
Burnet,Precinct 8,STATE REPRESENTATIVE,19,DEM,Dwain Handley,20,116,31,167
Burnet,Precinct 8,STATE REPRESENTATIVE,19,IND,Kodi Sawin,3,24,12,39
Burnet,Precinct 8,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 8,STATE REPRESENTATIVE,19,,Under Votes,1,17,12,30
Burnet,Precinct 9,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,9,112,23,144
Burnet,Precinct 9,STATE REPRESENTATIVE,19,DEM,Dwain Handley,3,19,3,25
Burnet,Precinct 9,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,3,1,4
Burnet,Precinct 9,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 9,STATE REPRESENTATIVE,19,,Under Votes,1,1,1,3
Burnet,Precinct 9 - MFISD,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,57,1345,212,1614
Burnet,Precinct 9 - MFISD,STATE REPRESENTATIVE,19,DEM,Dwain Handley,52,256,53,361
Burnet,Precinct 9 - MFISD,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,55,10,65
Burnet,Precinct 9 - MFISD,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,STATE REPRESENTATIVE,19,,Under Votes,3,48,23,74
Burnet,Precinct 10,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,30,1003,111,1144
Burnet,Precinct 10,STATE REPRESENTATIVE,19,DEM,Dwain Handley,36,182,24,242
Burnet,Precinct 10,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,55,12,67
Burnet,Precinct 10,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 10,STATE REPRESENTATIVE,19,,Under Votes,1,38,8,47
Burnet,Precinct 11,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,12,338,132,482
Burnet,Precinct 11,STATE REPRESENTATIVE,19,DEM,Dwain Handley,7,42,17,66
Burnet,Precinct 11,STATE REPRESENTATIVE,19,IND,Kodi Sawin,1,7,6,14
Burnet,Precinct 11,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 11,STATE REPRESENTATIVE,19,,Under Votes,1,10,9,20
Burnet,Precinct 12,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,36,1054,189,1279
Burnet,Precinct 12,STATE REPRESENTATIVE,19,DEM,Dwain Handley,28,240,39,307
Burnet,Precinct 12,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,56,10,66
Burnet,Precinct 12,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 12,STATE REPRESENTATIVE,19,,Under Votes,0,43,23,66
Burnet,Precinct 13,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,24,580,137,741
Burnet,Precinct 13,STATE REPRESENTATIVE,19,DEM,Dwain Handley,5,138,49,192
Burnet,Precinct 13,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,43,15,58
Burnet,Precinct 13,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 13,STATE REPRESENTATIVE,19,,Under Votes,0,33,10,43
Burnet,Precinct 14,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,8,339,82,429
Burnet,Precinct 14,STATE REPRESENTATIVE,19,DEM,Dwain Handley,6,50,18,74
Burnet,Precinct 14,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,15,11,26
Burnet,Precinct 14,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 14,STATE REPRESENTATIVE,19,,Under Votes,1,12,6,19
Burnet,Precinct 15,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,21,385,230,636
Burnet,Precinct 15,STATE REPRESENTATIVE,19,DEM,Dwain Handley,11,69,37,117
Burnet,Precinct 15,STATE REPRESENTATIVE,19,IND,Kodi Sawin,1,20,21,42
Burnet,Precinct 15,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 15,STATE REPRESENTATIVE,19,,Under Votes,2,14,16,32
Burnet,Precinct 16,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,14,231,185,430
Burnet,Precinct 16,STATE REPRESENTATIVE,19,DEM,Dwain Handley,7,43,39,89
Burnet,Precinct 16,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,5,7,12
Burnet,Precinct 16,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 16,STATE REPRESENTATIVE,19,,Under Votes,0,2,4,6
Burnet,Precinct 17,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,57,1330,181,1568
Burnet,Precinct 17,STATE REPRESENTATIVE,19,DEM,Dwain Handley,38,201,38,277
Burnet,Precinct 17,STATE REPRESENTATIVE,19,IND,Kodi Sawin,2,56,9,67
Burnet,Precinct 17,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 17,STATE REPRESENTATIVE,19,,Under Votes,3,58,12,73
Burnet,Precinct 18,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,26,550,81,657
Burnet,Precinct 18,STATE REPRESENTATIVE,19,DEM,Dwain Handley,24,190,27,241
Burnet,Precinct 18,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,24,9,33
Burnet,Precinct 18,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 18,STATE REPRESENTATIVE,19,,Under Votes,0,23,11,34
Burnet,Precinct 19,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,146,2001,320,2467
Burnet,Precinct 19,STATE REPRESENTATIVE,19,DEM,Dwain Handley,87,578,79,744
Burnet,Precinct 19,STATE REPRESENTATIVE,19,IND,Kodi Sawin,10,101,18,129
Burnet,Precinct 19,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 19,STATE REPRESENTATIVE,19,,Under Votes,4,83,19,106
Burnet,Precinct 20,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,0,13,0,13
Burnet,Precinct 20,STATE REPRESENTATIVE,19,DEM,Dwain Handley,0,5,1,6
Burnet,Precinct 20,STATE REPRESENTATIVE,19,IND,Kodi Sawin,0,1,0,1
Burnet,Precinct 20,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 20,STATE REPRESENTATIVE,19,,Under Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,STATE REPRESENTATIVE,19,REP,Ellen Troxclair,79,1471,316,1866
Burnet,Precinct 20 - MFISD,STATE REPRESENTATIVE,19,DEM,Dwain Handley,87,492,105,684
Burnet,Precinct 20 - MFISD,STATE REPRESENTATIVE,19,IND,Kodi Sawin,4,78,29,111
Burnet,Precinct 20 - MFISD,STATE REPRESENTATIVE,19,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,STATE REPRESENTATIVE,19,,Under Votes,8,70,29,107
Burnet,Precinct 1,U.S. SENATE,,REP,Ted Cruz,154,850,105,1109
Burnet,Precinct 1,U.S. SENATE,,DEM,Colin Allred,49,171,32,252
Burnet,Precinct 1,U.S. SENATE,,LIB,Ted Brown,2,10,8,20
Burnet,Precinct 1,U.S. SENATE,,,Tracy Andrus (W),0,0,0,0
Burnet,Precinct 1,U.S. SENATE,,,Anallisa Roche (W),0,0,0,0
Burnet,Precinct 1,U.S. SENATE,,,Over Votes,0,0,0,0
Burnet,Precinct 1,U.S. SENATE,,,Under Votes,2,12,1,15
Burnet,Precinct 2,U.S. SENATE,,REP,Ted Cruz,114,1447,208,1769
Burnet,Precinct 2,U.S. SENATE,,DEM,Colin Allred,78,388,72,538
Burnet,Precinct 2,U.S. SENATE,,LIB,Ted Brown,3,45,13,61
Burnet,Precinct 2,U.S. SENATE,,,Tracy Andrus (W),0,0,0,0
Burnet,Precinct 2,U.S. SENATE,,,Anallisa Roche (W),0,0,0,0
Burnet,Precinct 2,U.S. SENATE,,,Over Votes,0,0,0,0
Burnet,Precinct 2,U.S. SENATE,,,Under Votes,0,24,9,33
Burnet,Precinct 3,U.S. SENATE,,REP,Ted Cruz,16,471,135,622
Burnet,Precinct 3,U.S. SENATE,,DEM,Colin Allred,18,168,77,263
Burnet,Precinct 3,U.S. SENATE,,LIB,Ted Brown,0,11,13,24
Burnet,Precinct 3,U.S. SENATE,,,Tracy Andrus (W),0,0,0,0
Burnet,Precinct 3,U.S. SENATE,,,Anallisa Roche (W),0,0,0,0
Burnet,Precinct 3,U.S. SENATE,,,Over Votes,0,0,0,0
Burnet,Precinct 3,U.S. SENATE,,,Under Votes,1,11,5,17
Burnet,Precinct 4,U.S. SENATE,,REP,Ted Cruz,37,1296,312,1645
Burnet,Precinct 4,U.S. SENATE,,DEM,Colin Allred,76,430,100,606
Burnet,Precinct 4,U.S. SENATE,,LIB,Ted Brown,2,28,15,45
Burnet,Precinct 4,U.S. SENATE,,,Tracy Andrus (W),0,0,0,0
Burnet,Precinct 4,U.S. SENATE,,,Anallisa Roche (W),0,0,0,0
Burnet,Precinct 4,U.S. SENATE,,,Over Votes,0,0,0,0
Burnet,Precinct 4,U.S. SENATE,,,Under Votes,3,14,7,24
Burnet,Precinct 5,U.S. SENATE,,REP,Ted Cruz,38,498,131,667
Burnet,Precinct 5,U.S. SENATE,,DEM,Colin Allred,28,141,52,221
Burnet,Precinct 5,U.S. SENATE,,LIB,Ted Brown,1,11,2,14
Burnet,Precinct 5,U.S. SENATE,,,Tracy Andrus (W),0,0,1,1
Burnet,Precinct 5,U.S. SENATE,,,Anallisa Roche (W),0,0,0,0
Burnet,Precinct 5,U.S. SENATE,,,Over Votes,0,0,0,0
Burnet,Precinct 5,U.S. SENATE,,,Under Votes,1,9,4,14
Burnet,Precinct 6,U.S. SENATE,,REP,Ted Cruz,1,12,0,13
Burnet,Precinct 6,U.S. SENATE,,DEM,Colin Allred,0,6,1,7
Burnet,Precinct 6,U.S. SENATE,,LIB,Ted Brown,0,0,0,0
Burnet,Precinct 6,U.S. SENATE,,,Tracy Andrus (W),0,0,0,0
Burnet,Precinct 6,U.S. SENATE,,,Anallisa Roche (W),0,0,0,0
Burnet,Precinct 6,U.S. SENATE,,,Over Votes,0,0,0,0
Burnet,Precinct 6,U.S. SENATE,,,Under Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,U.S. SENATE,,REP,Ted Cruz,14,256,103,373
Burnet,Precinct 6 - MFISD,U.S. SENATE,,DEM,Colin Allred,6,85,31,122
Burnet,Precinct 6 - MFISD,U.S. SENATE,,LIB,Ted Brown,0,7,11,18
Burnet,Precinct 6 - MFISD,U.S. SENATE,,,Tracy Andrus (W),0,0,0,0
Burnet,Precinct 6 - MFISD,U.S. SENATE,,,Anallisa Roche (W),0,0,0,0
Burnet,Precinct 6 - MFISD,U.S. SENATE,,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,U.S. SENATE,,,Under Votes,0,2,3,5
Burnet,Precinct 7,U.S. SENATE,,REP,Ted Cruz,17,302,99,418
Burnet,Precinct 7,U.S. SENATE,,DEM,Colin Allred,19,78,20,117
Burnet,Precinct 7,U.S. SENATE,,LIB,Ted Brown,0,3,5,8
Burnet,Precinct 7,U.S. SENATE,,,Tracy Andrus (W),0,0,0,0
