county,precinct,office,district,party,candidate,votes,absentee,early,election
Lubbock,8,State Representative,84,REP,Carl H. Tepper,492,3,378,111
Lubbock,9,State Representative,84,REP,Carl H. Tepper,1082,51,917,114
Lubbock,10,State Representative,84,REP,Carl H. Tepper,169,1,121,47
Lubbock,12,State Representative,84,REP,Carl H. Tepper,909,22,761,126
Lubbock,13,State Representative,84,REP,Carl H. Tepper,265,3,220,42
Lubbock,14,State Representative,84,REP,Carl H. Tepper,429,7,340,82
Lubbock,15,State Representative,84,REP,Carl H. Tepper,770,8,622,140
Lubbock,17,State Representative,84,REP,Carl H. Tepper,608,10,455,143
Lubbock,19,State Representative,84,REP,Carl H. Tepper,142,3,99,40
Lubbock,20,State Representative,84,REP,Carl H. Tepper,62,0,39,23
Lubbock,21,State Representative,84,REP,Carl H. Tepper,610,9,471,130
Lubbock,22,State Representative,84,REP,Carl H. Tepper,1031,18,825,188
Lubbock,25,State Representative,84,REP,Carl H. Tepper,193,1,151,41
Lubbock,26,State Representative,84,REP,Carl H. Tepper,490,5,383,102
Lubbock,27,State Representative,84,REP,Carl H. Tepper,860,16,654,190
Lubbock,29,State Representative,84,REP,Carl H. Tepper,672,15,529,128
Lubbock,30,State Representative,84,REP,Carl H. Tepper,870,14,684,172
Lubbock,31,State Representative,84,REP,Carl H. Tepper,913,10,761,142
Lubbock,40,State Representative,84,REP,Carl H. Tepper,76,0,52,24
Lubbock,45,State Representative,84,REP,Carl H. Tepper,254,3,212,39
Lubbock,46,State Representative,84,REP,Carl H. Tepper,1961,10,1638,313
Lubbock,47,State Representative,84,REP,Carl H. Tepper,925,24,769,132
Lubbock,49,State Representative,84,REP,Carl H. Tepper,258,0,198,60
Lubbock,50,State Representative,84,REP,Carl H. Tepper,258,0,197,61
Lubbock,51,State Representative,84,REP,Carl H. Tepper,66,0,51,15
Lubbock,53,State Representative,84,REP,Carl H. Tepper,970,11,732,227
Lubbock,57,State Representative,84,REP,Carl H. Tepper,1571,13,1235,323
Lubbock,58,State Representative,84,REP,Carl H. Tepper,603,18,495,90
Lubbock,59,State Representative,84,REP,Carl H. Tepper,957,8,767,182
Lubbock,60,State Representative,84,REP,Carl H. Tepper,671,20,578,73
Lubbock,62,State Representative,84,REP,Carl H. Tepper,1020,30,846,144
Lubbock,63,State Representative,84,REP,Carl H. Tepper,68,0,50,18
Lubbock,72,State Representative,84,REP,Carl H. Tepper,1119,11,921,187
Lubbock,76,State Representative,84,REP,Carl H. Tepper,1098,5,894,199
Lubbock,92,State Representative,84,REP,Carl H. Tepper,284,3,220,61
Lubbock,102,State Representative,84,REP,Carl H. Tepper,371,4,318,49
Lubbock,103,State Representative,84,REP,Carl H. Tepper,302,3,263,36
Lubbock,104,State Representative,84,REP,Carl H. Tepper,620,10,548,62
Lubbock,111,State Representative,84,REP,Carl H. Tepper,1866,15,1598,253
Lubbock,112,State Representative,84,REP,Carl H. Tepper,909,31,726,152
Lubbock,113,State Representative,84,REP,Carl H. Tepper,968,5,755,208
Lubbock,114,State Representative,84,REP,Carl H. Tepper,177,0,134,43
Lubbock,118,State Representative,84,REP,Carl H. Tepper,620,15,503,102
Lubbock,119,State Representative,84,REP,Carl H. Tepper,1057,6,842,209
Lubbock,126,State Representative,84,REP,Carl H. Tepper,546,11,441,94
Lubbock,135,State Representative,84,REP,Carl H. Tepper,443,16,375,52
Lubbock,138,State Representative,84,REP,Carl H. Tepper,375,1,334,40
Lubbock,151,State Representative,84,REP,Carl H. Tepper,619,6,492,121
Lubbock,152,State Representative,84,REP,Carl H. Tepper,469,5,404,60
Lubbock,153,State Representative,84,REP,Carl H. Tepper,131,1,95,35
Lubbock,154,State Representative,84,REP,Carl H. Tepper,2016,32,1662,322
Lubbock,1,State Representative,84,DEM,Noah Lopez,629,23,477,129
Lubbock,3,State Representative,84,DEM,Noah Lopez,586,21,422,143
Lubbock,4,State Representative,84,DEM,Noah Lopez,261,8,194,59
Lubbock,5,State Representative,84,DEM,Noah Lopez,261,6,208,47
Lubbock,6,State Representative,84,DEM,Noah Lopez,383,30,279,74
Lubbock,7,State Representative,84,DEM,Noah Lopez,560,29,432,99
Lubbock,8,State Representative,84,DEM,Noah Lopez,544,2,411,131
Lubbock,9,State Representative,84,DEM,Noah Lopez,554,27,448,79
Lubbock,10,State Representative,84,DEM,Noah Lopez,204,5,141,58
Lubbock,12,State Representative,84,DEM,Noah Lopez,440,14,375,51
Lubbock,13,State Representative,84,DEM,Noah Lopez,127,5,95,27
Lubbock,14,State Representative,84,DEM,Noah Lopez,322,16,236,70
Lubbock,15,State Representative,84,DEM,Noah Lopez,821,25,643,153
Lubbock,17,State Representative,84,DEM,Noah Lopez,683,27,506,150
Lubbock,19,State Representative,84,DEM,Noah Lopez,193,6,143,44
Lubbock,20,State Representative,84,DEM,Noah Lopez,354,21,263,70
Lubbock,21,State Representative,84,DEM,Noah Lopez,405,10,293,102
Lubbock,22,State Representative,84,DEM,Noah Lopez,539,25,413,101
Lubbock,25,State Representative,84,DEM,Noah Lopez,247,4,189,54
Lubbock,26,State Representative,84,DEM,Noah Lopez,497,8,355,134
Lubbock,27,State Representative,84,DEM,Noah Lopez,646,20,460,166
Lubbock,29,State Representative,84,DEM,Noah Lopez,617,19,452,146
Lubbock,30,State Representative,84,DEM,Noah Lopez,476,27,330,119
Lubbock,31,State Representative,84,DEM,Noah Lopez,175,5,135,35
Lubbock,40,State Representative,84,DEM,Noah Lopez,245,11,172,62
Lubbock,45,State Representative,84,DEM,Noah Lopez,52,2,41,9
Lubbock,46,State Representative,84,DEM,Noah Lopez,281,4,222,55
Lubbock,47,State Representative,84,DEM,Noah Lopez,505,19,377,109
Lubbock,49,State Representative,84,DEM,Noah Lopez,262,0,190,72
Lubbock,50,State Representative,84,DEM,Noah Lopez,262,0,183,79
Lubbock,51,State Representative,84,DEM,Noah Lopez,27,0,20,7
Lubbock,53,State Representative,84,DEM,Noah Lopez,586,21,418,147
Lubbock,57,State Representative,84,DEM,Noah Lopez,767,23,565,179
Lubbock,58,State Representative,84,DEM,Noah Lopez,271,12,217,42
Lubbock,59,State Representative,84,DEM,Noah Lopez,639,13,490,136
Lubbock,60,State Representative,84,DEM,Noah Lopez,216,8,177,31
Lubbock,62,State Representative,84,DEM,Noah Lopez,401,16,315,70
Lubbock,63,State Representative,84,DEM,Noah Lopez,19,0,14,5
Lubbock,72,State Representative,84,DEM,Noah Lopez,539,10,423,106
Lubbock,76,State Representative,84,DEM,Noah Lopez,437,8,335,94
Lubbock,92,State Representative,84,DEM,Noah Lopez,76,4,48,24
Lubbock,102,State Representative,84,DEM,Noah Lopez,36,7,20,9
Lubbock,103,State Representative,84,DEM,Noah Lopez,72,0,55,17
Lubbock,104,State Representative,84,DEM,Noah Lopez,164,4,134,26
Lubbock,111,State Representative,84,DEM,Noah Lopez,447,14,357,76
Lubbock,112,State Representative,84,DEM,Noah Lopez,292,7,228,57
Lubbock,113,State Representative,84,DEM,Noah Lopez,610,13,452,145
Lubbock,114,State Representative,84,DEM,Noah Lopez,227,11,178,38
Lubbock,118,State Representative,84,DEM,Noah Lopez,385,15,283,87
Lubbock,119,State Representative,84,DEM,Noah Lopez,652,7,489,156
Lubbock,126,State Representative,84,DEM,Noah Lopez,245,9,200,36
Lubbock,135,State Representative,84,DEM,Noah Lopez,117,2,92,23
Lubbock,138,State Representative,84,DEM,Noah Lopez,36,0,25,11
Lubbock,151,State Representative,84,DEM,Noah Lopez,82,2,64,16
Lubbock,152,State Representative,84,DEM,Noah Lopez,326,8,267,51
Lubbock,153,State Representative,84,DEM,Noah Lopez,355,18,240,97
Lubbock,154,State Representative,84,DEM,Noah Lopez,578,19,461,98
Lubbock,1,U.S. House,19,LIB,Bernard Johnson,257,5,202,50
Lubbock,2,U.S. House,19,LIB,Bernard Johnson,165,3,120,42
Lubbock,3,U.S. House,19,LIB,Bernard Johnson,210,9,153,48
Lubbock,4,U.S. House,19,LIB,Bernard Johnson,84,2,60,22
Lubbock,5,U.S. House,19,LIB,Bernard Johnson,86,4,67,15
Lubbock,6,U.S. House,19,LIB,Bernard Johnson,123,10,90,23
Lubbock,7,U.S. House,19,LIB,Bernard Johnson,207,2,166,39
Lubbock,8,U.S. House,19,LIB,Bernard Johnson,306,2,226,78
Lubbock,9,U.S. House,19,LIB,Bernard Johnson,154,3,123,28
Lubbock,10,U.S. House,19,LIB,Bernard Johnson,61,0,42,19
Lubbock,11,U.S. House,19,LIB,Bernard Johnson,32,0,27,5
Lubbock,12,U.S. House,19,LIB,Bernard Johnson,133,3,105,25
Lubbock,13,U.S. House,19,LIB,Bernard Johnson,52,2,43,7
Lubbock,14,U.S. House,19,LIB,Bernard Johnson,118,5,79,34
Lubbock,15,U.S. House,19,LIB,Bernard Johnson,258,8,183,67
Lubbock,17,U.S. House,19,LIB,Bernard Johnson,249,6,182,61
Lubbock,19,U.S. House,19,LIB,Bernard Johnson,54,4,33,17
Lubbock,20,U.S. House,19,LIB,Bernard Johnson,115,1,84,30
Lubbock,21,U.S. House,19,LIB,Bernard Johnson,149,2,98,49
Lubbock,22,U.S. House,19,LIB,Bernard Johnson,200,7,142,51
Lubbock,23,U.S. House,19,LIB,Bernard Johnson,121,2,86,33
Lubbock,24,U.S. House,19,LIB,Bernard Johnson,136,3,90,43
Lubbock,25,U.S. House,19,LIB,Bernard Johnson,92,3,70,19
Lubbock,26,U.S. House,19,LIB,Bernard Johnson,173,3,115,55
Lubbock,27,U.S. House,19,LIB,Bernard Johnson,278,3,202,73
Lubbock,28,U.S. House,19,LIB,Bernard Johnson,128,1,94,33
Lubbock,29,U.S. House,19,LIB,Bernard Johnson,227,6,163,58
Lubbock,30,U.S. House,19,LIB,Bernard Johnson,196,7,131,58
Lubbock,31,U.S. House,19,LIB,Bernard Johnson,74,2,56,16
Lubbock,32,U.S. House,19,LIB,Bernard Johnson,191,2,148,41
Lubbock,33,U.S. House,19,LIB,Bernard Johnson,162,4,118,40
Lubbock,34,U.S. House,19,LIB,Bernard Johnson,25,0,22,3
Lubbock,35,U.S. House,19,LIB,Bernard Johnson,30,0,27,3
Lubbock,36,U.S. House,19,LIB,Bernard Johnson,102,1,80,21
Lubbock,37,U.S. House,19,LIB,Bernard Johnson,68,0,54,14
Lubbock,38,U.S. House,19,LIB,Bernard Johnson,102,4,72,26
Lubbock,39,U.S. House,19,LIB,Bernard Johnson,69,1,53,15
Lubbock,40,U.S. House,19,LIB,Bernard Johnson,85,2,56,27
Lubbock,41,U.S. House,19,LIB,Bernard Johnson,100,1,72,27
Lubbock,43,U.S. House,19,LIB,Bernard Johnson,29,1,21,7
Lubbock,44,U.S. House,19,LIB,Bernard Johnson,51,0,39,12
Lubbock,45,U.S. House,19,LIB,Bernard Johnson,16,0,15,1
Lubbock,46,U.S. House,19,LIB,Bernard Johnson,119,0,91,28
Lubbock,47,U.S. House,19,LIB,Bernard Johnson,199,8,141,50
Lubbock,49,U.S. House,19,LIB,Bernard Johnson,143,0,105,38
Lubbock,50,U.S. House,19,LIB,Bernard Johnson,132,0,100,32
Lubbock,51,U.S. House,19,LIB,Bernard Johnson,8,0,5,3
Lubbock,52,U.S. House,19,LIB,Bernard Johnson,185,2,138,45
Lubbock,53,U.S. House,19,LIB,Bernard Johnson,232,4,161,67
Lubbock,54,U.S. House,19,LIB,Bernard Johnson,156,4,121,31
Lubbock,56,U.S. House,19,LIB,Bernard Johnson,47,0,37,10
Lubbock,57,U.S. House,19,LIB,Bernard Johnson,312,2,224,86
Lubbock,58,U.S. House,19,LIB,Bernard Johnson,102,3,80,19
Lubbock,59,U.S. House,19,LIB,Bernard Johnson,259,4,192,63
Lubbock,60,U.S. House,19,LIB,Bernard Johnson,76,3,57,16
Lubbock,62,U.S. House,19,LIB,Bernard Johnson,123,6,82,35
Lubbock,63,U.S. House,19,LIB,Bernard Johnson,7,0,6,1
Lubbock,65,U.S. House,19,LIB,Bernard Johnson,60,0,46,14
Lubbock,66,U.S. House,19,LIB,Bernard Johnson,126,5,100,21
Lubbock,67,U.S. House,19,LIB,Bernard Johnson,180,4,138,38
Lubbock,72,U.S. House,19,LIB,Bernard Johnson,218,3,162,53
Lubbock,75,U.S. House,19,LIB,Bernard Johnson,60,1,53,6
Lubbock,76,U.S. House,19,LIB,Bernard Johnson,156,1,114,41
Lubbock,78,U.S. House,19,LIB,Bernard Johnson,174,3,137,34
Lubbock,92,U.S. House,19,LIB,Bernard Johnson,35,1,21,13
Lubbock,102,U.S. House,19,LIB,Bernard Johnson,13,3,9,1
Lubbock,103,U.S. House,19,LIB,Bernard Johnson,27,0,21,6
Lubbock,104,U.S. House,19,LIB,Bernard Johnson,55,1,40,14
Lubbock,108,U.S. House,19,LIB,Bernard Johnson,94,3,69,22
Lubbock,109,U.S. House,19,LIB,Bernard Johnson,203,8,161,34
Lubbock,110,U.S. House,19,LIB,Bernard Johnson,207,8,173,26
Lubbock,111,U.S. House,19,LIB,Bernard Johnson,167,10,129,28
Lubbock,112,U.S. House,19,LIB,Bernard Johnson,125,2,96,27
Lubbock,113,U.S. House,19,LIB,Bernard Johnson,236,2,179,55
Lubbock,114,U.S. House,19,LIB,Bernard Johnson,80,2,60,18
Lubbock,118,U.S. House,19,LIB,Bernard Johnson,166,5,112,49
Lubbock,119,U.S. House,19,LIB,Bernard Johnson,277,2,195,80
Lubbock,120,U.S. House,19,LIB,Bernard Johnson,156,4,105,47
Lubbock,121,U.S. House,19,LIB,Bernard Johnson,209,3,166,40
Lubbock,122,U.S. House,19,LIB,Bernard Johnson,162,6,118,38
Lubbock,123,U.S. House,19,LIB,Bernard Johnson,146,4,107,35
Lubbock,124,U.S. House,19,LIB,Bernard Johnson,106,1,93,12
Lubbock,125,U.S. House,19,LIB,Bernard Johnson,115,3,96,16
Lubbock,126,U.S. House,19,LIB,Bernard Johnson,93,2,72,19
Lubbock,127,U.S. House,19,LIB,Bernard Johnson,145,5,108,32
Lubbock,128,U.S. House,19,LIB,Bernard Johnson,109,3,85,21
Lubbock,129,U.S. House,19,LIB,Bernard Johnson,207,1,168,38
Lubbock,135,U.S. House,19,LIB,Bernard Johnson,48,1,33,14
Lubbock,138,U.S. House,19,LIB,Bernard Johnson,15,0,14,1
Lubbock,139,U.S. House,19,LIB,Bernard Johnson,110,2,85,23
Lubbock,140,U.S. House,19,LIB,Bernard Johnson,178,2,135,41
Lubbock,141,U.S. House,19,LIB,Bernard Johnson,213,9,162,42
Lubbock,142,U.S. House,19,LIB,Bernard Johnson,10,0,7,3
Lubbock,151,U.S. House,19,LIB,Bernard Johnson,38,1,31,6
Lubbock,152,U.S. House,19,LIB,Bernard Johnson,143,4,116,23
Lubbock,153,U.S. House,19,LIB,Bernard Johnson,122,7,77,38
Lubbock,154,U.S. House,19,LIB,Bernard Johnson,237,4,191,42
Lubbock,155,U.S. House,19,LIB,Bernard Johnson,89,1,76,12
Lubbock,178,U.S. House,19,LIB,Bernard Johnson,9,0,8,1
Lubbock,1,U.S. House,19,REP,Jodey C. Arrington,809,20,626,163
Lubbock,2,U.S. House,19,REP,Jodey C. Arrington,717,12,580,125
Lubbock,3,U.S. House,19,REP,Jodey C. Arrington,451,7,323,121
Lubbock,4,U.S. House,19,REP,Jodey C. Arrington,179,5,113,61
Lubbock,5,U.S. House,19,REP,Jodey C. Arrington,210,1,152,57
Lubbock,6,U.S. House,19,REP,Jodey C. Arrington,110,1,78,31
Lubbock,7,U.S. House,19,REP,Jodey C. Arrington,1395,24,1169,202
Lubbock,8,U.S. House,19,REP,Jodey C. Arrington,562,2,442,118
Lubbock,9,U.S. House,19,REP,Jodey C. Arrington,1170,62,980,128
Lubbock,10,U.S. House,19,REP,Jodey C. Arrington,192,1,132,59
Lubbock,11,U.S. House,19,REP,Jodey C. Arrington,44,0,35,9
Lubbock,12,U.S. House,19,REP,Jodey C. Arrington,961,23,808,130
Lubbock,13,U.S. House,19,REP,Jodey C. Arrington,272,4,223,45
Lubbock,14,U.S. House,19,REP,Jodey C. Arrington,477,8,381,88
Lubbock,15,U.S. House,19,REP,Jodey C. Arrington,836,9,683,144
Lubbock,17,U.S. House,19,REP,Jodey C. Arrington,675,12,511,152
Lubbock,19,U.S. House,19,REP,Jodey C. Arrington,163,4,116,43
Lubbock,20,U.S. House,19,REP,Jodey C. Arrington,94,2,69,23
Lubbock,21,U.S. House,19,REP,Jodey C. Arrington,658,11,502,145
Lubbock,22,U.S. House,19,REP,Jodey C. Arrington,1080,25,862,193
Lubbock,23,U.S. House,19,REP,Jodey C. Arrington,533,11,420,102
Lubbock,24,U.S. House,19,REP,Jodey C. Arrington,569,9,430,130
Lubbock,25,U.S. House,19,REP,Jodey C. Arrington,232,2,179,51
Lubbock,26,U.S. House,19,REP,Jodey C. Arrington,584,5,450,129
Lubbock,27,U.S. House,19,REP,Jodey C. Arrington,914,19,687,208
Lubbock,28,U.S. House,19,REP,Jodey C. Arrington,911,29,755,127
Lubbock,29,U.S. House,19,REP,Jodey C. Arrington,752,17,594,141
Lubbock,30,U.S. House,19,REP,Jodey C. Arrington,904,17,708,179
Lubbock,31,U.S. House,19,REP,Jodey C. Arrington,929,12,772,145
Lubbock,32,U.S. House,19,REP,Jodey C. Arrington,1652,9,1356,287
Lubbock,33,U.S. House,19,REP,Jodey C. Arrington,2441,23,2115,303
Lubbock,34,U.S. House,19,REP,Jodey C. Arrington,298,2,255,41
Lubbock,35,U.S. House,19,REP,Jodey C. Arrington,525,4,454,67
Lubbock,36,U.S. House,19,REP,Jodey C. Arrington,1021,19,837,165
Lubbock,37,U.S. House,19,REP,Jodey C. Arrington,886,8,775,103
Lubbock,38,U.S. House,19,REP,Jodey C. Arrington,495,6,359,130
Lubbock,39,U.S. House,19,REP,Jodey C. Arrington,1147,14,992,141
Lubbock,40,U.S. House,19,REP,Jodey C. Arrington,112,1,74,37
Lubbock,41,U.S. House,19,REP,Jodey C. Arrington,1548,30,1312,206
Lubbock,43,U.S. House,19,REP,Jodey C. Arrington,385,10,324,51
Lubbock,44,U.S. House,19,REP,Jodey C. Arrington,680,10,576,94
Lubbock,45,U.S. House,19,REP,Jodey C. Arrington,265,4,220,41
Lubbock,46,U.S. House,19,REP,Jodey C. Arrington,1993,12,1661,320
Lubbock,47,U.S. House,19,REP,Jodey C. Arrington,984,25,814,145
Lubbock,49,U.S. House,19,REP,Jodey C. Arrington,297,0,227,70
Lubbock,50,U.S. House,19,REP,Jodey C. Arrington,320,0,244,76
Lubbock,51,U.S. House,19,REP,Jodey C. Arrington,72,0,55,17
Lubbock,52,U.S. House,19,REP,Jodey C. Arrington,1479,23,1192,264
Lubbock,53,U.S. House,19,REP,Jodey C. Arrington,1037,14,785,238
Lubbock,54,U.S. House,19,REP,Jodey C. Arrington,1853,58,1639,156
Lubbock,56,U.S. House,19,REP,Jodey C. Arrington,498,10,421,67
Lubbock,57,U.S. House,19,REP,Jodey C. Arrington,1668,18,1302,348
Lubbock,58,U.S. House,19,REP,Jodey C. Arrington,628,19,509,100
Lubbock,59,U.S. House,19,REP,Jodey C. Arrington,1030,12,826,192
Lubbock,60,U.S. House,19,REP,Jodey C. Arrington,690,22,592,76
Lubbock,62,U.S. House,19,REP,Jodey C. Arrington,1082,33,897,152
Lubbock,63,U.S. House,19,REP,Jodey C. Arrington,67,0,51,16
Lubbock,65,U.S. House,19,REP,Jodey C. Arrington,447,15,365,67
Lubbock,66,U.S. House,19,REP,Jodey C. Arrington,1488,49,1334,105
Lubbock,67,U.S. House,19,REP,Jodey C. Arrington,930,22,755,153
Lubbock,72,U.S. House,19,REP,Jodey C. Arrington,1212,13,998,201
Lubbock,75,U.S. House,19,REP,Jodey C. Arrington,713,20,620,73
Lubbock,76,U.S. House,19,REP,Jodey C. Arrington,1165,6,954,205
Lubbock,78,U.S. House,19,REP,Jodey C. Arrington,2106,51,1878,177
Lubbock,92,U.S. House,19,REP,Jodey C. Arrington,288,3,225,60
Lubbock,102,U.S. House,19,REP,Jodey C. Arrington,380,6,324,50
Lubbock,103,U.S. House,19,REP,Jodey C. Arrington,319,3,275,41
Lubbock,104,U.S. House,19,REP,Jodey C. Arrington,646,13,566,67
Lubbock,108,U.S. House,19,REP,Jodey C. Arrington,577,2,433,142
Lubbock,109,U.S. House,19,REP,Jodey C. Arrington,2368,47,2079,242
Lubbock,110,U.S. House,19,REP,Jodey C. Arrington,2972,67,2667,238
Lubbock,111,U.S. House,19,REP,Jodey C. Arrington,1950,18,1659,273
Lubbock,112,U.S. House,19,REP,Jodey C. Arrington,960,35,759,166
Lubbock,113,U.S. House,19,REP,Jodey C. Arrington,1066,5,825,236
Lubbock,114,U.S. House,19,REP,Jodey C. Arrington,209,4,161,44
Lubbock,118,U.S. House,19,REP,Jodey C. Arrington,659,15,529,115
Lubbock,119,U.S. House,19,REP,Jodey C. Arrington,1137,9,899,229
Lubbock,120,U.S. House,19,REP,Jodey C. Arrington,2048,31,1737,280
Lubbock,121,U.S. House,19,REP,Jodey C. Arrington,2695,27,2299,369
Lubbock,122,U.S. House,19,REP,Jodey C. Arrington,725,12,566,147
Lubbock,123,U.S. House,19,REP,Jodey C. Arrington,894,29,772,93
Lubbock,124,U.S. House,19,REP,Jodey C. Arrington,1056,21,896,139
Lubbock,125,U.S. House,19,REP,Jodey C. Arrington,1148,35,1003,110
Lubbock,126,U.S. House,19,REP,Jodey C. Arrington,574,10,470,94
Lubbock,127,U.S. House,19,REP,Jodey C. Arrington,1290,53,1076,161
Lubbock,128,U.S. House,19,REP,Jodey C. Arrington,1109,37,923,149
Lubbock,129,U.S. House,19,REP,Jodey C. Arrington,1844,37,1554,253
Lubbock,135,U.S. House,19,REP,Jodey C. Arrington,463,16,394,53
Lubbock,138,U.S. House,19,REP,Jodey C. Arrington,376,1,327,48
Lubbock,139,U.S. House,19,REP,Jodey C. Arrington,1241,24,1061,156
Lubbock,140,U.S. House,19,REP,Jodey C. Arrington,1804,32,1545,227
Lubbock,141,U.S. House,19,REP,Jodey C. Arrington,1230,25,1036,169
Lubbock,142,U.S. House,19,REP,Jodey C. Arrington,52,0,46,6
Lubbock,151,U.S. House,19,REP,Jodey C. Arrington,623,6,498,119
Lubbock,152,U.S. House,19,REP,Jodey C. Arrington,494,5,425,64
Lubbock,153,U.S. House,19,REP,Jodey C. Arrington,156,1,114,41
Lubbock,154,U.S. House,19,REP,Jodey C. Arrington,2097,31,1725,341
Lubbock,155,U.S. House,19,REP,Jodey C. Arrington,1642,22,1471,149
Lubbock,178,U.S. House,19,REP,Jodey C. Arrington,210,7,177,26
Lubbock,1,U.S. House,19,IND,Nathan Lewis,251,12,188,51
Lubbock,2,U.S. House,19,IND,Nathan Lewis,171,3,142,26
Lubbock,3,U.S. House,19,IND,Nathan Lewis,232,7,165,60
Lubbock,4,U.S. House,19,IND,Nathan Lewis,96,2,71,23
Lubbock,5,U.S. House,19,IND,Nathan Lewis,115,1,93,21
Lubbock,6,U.S. House,19,IND,Nathan Lewis,166,10,118,38
Lubbock,7,U.S. House,19,IND,Nathan Lewis,288,18,226,44
Lubbock,8,U.S. House,19,IND,Nathan Lewis,200,1,160,39
Lubbock,9,U.S. House,19,IND,Nathan Lewis,307,15,255,37
Lubbock,10,U.S. House,19,IND,Nathan Lewis,112,3,85,24
Lubbock,11,U.S. House,19,IND,Nathan Lewis,23,1,19,3
Lubbock,12,U.S. House,19,IND,Nathan Lewis,236,10,204,22
Lubbock,13,U.S. House,19,IND,Nathan Lewis,67,3,48,16
Lubbock,14,U.S. House,19,IND,Nathan Lewis,151,6,114,31
Lubbock,15,U.S. House,19,IND,Nathan Lewis,481,17,385,79
Lubbock,17,U.S. House,19,IND,Nathan Lewis,344,12,262,70
Lubbock,19,U.S. House,19,IND,Nathan Lewis,88,0,68,20
Lubbock,20,U.S. House,19,IND,Nathan Lewis,146,7,106,33
Lubbock,21,U.S. House,19,IND,Nathan Lewis,192,6,148,38
Lubbock,22,U.S. House,19,IND,Nathan Lewis,278,10,223,45
Lubbock,23,U.S. House,19,IND,Nathan Lewis,165,5,135,25
Lubbock,24,U.S. House,19,IND,Nathan Lewis,200,10,138,52
Lubbock,25,U.S. House,19,IND,Nathan Lewis,98,1,75,22
Lubbock,26,U.S. House,19,IND,Nathan Lewis,180,2,137,41
Lubbock,27,U.S. House,19,IND,Nathan Lewis,281,11,200,70
Lubbock,28,U.S. House,19,IND,Nathan Lewis,166,5,134,27
Lubbock,29,U.S. House,19,IND,Nathan Lewis,266,6,195,65
Lubbock,30,U.S. House,19,IND,Nathan Lewis,239,10,174,55
Lubbock,31,U.S. House,19,IND,Nathan Lewis,83,2,66,15
Lubbock,32,U.S. House,19,IND,Nathan Lewis,211,1,177,33
Lubbock,33,U.S. House,19,IND,Nathan Lewis,152,1,123,28
Lubbock,34,U.S. House,19,IND,Nathan Lewis,36,0,26,10
Lubbock,35,U.S. House,19,IND,Nathan Lewis,60,4,48,8
Lubbock,36,U.S. House,19,IND,Nathan Lewis,151,5,112,34
Lubbock,37,U.S. House,19,IND,Nathan Lewis,78,1,69,8
Lubbock,38,U.S. House,19,IND,Nathan Lewis,132,1,106,25
Lubbock,39,U.S. House,19,IND,Nathan Lewis,117,6,89,22
Lubbock,40,U.S. House,19,IND,Nathan Lewis,98,5,72,21
Lubbock,41,U.S. House,19,IND,Nathan Lewis,129,0,106,23
Lubbock,43,U.S. House,19,IND,Nathan Lewis,34,2,25,7
Lubbock,44,U.S. House,19,IND,Nathan Lewis,73,1,63,9
Lubbock,45,U.S. House,19,IND,Nathan Lewis,26,1,20,5
Lubbock,46,U.S. House,19,IND,Nathan Lewis,142,3,117,22
Lubbock,47,U.S. House,19,IND,Nathan Lewis,249,11,197,41
Lubbock,49,U.S. House,19,IND,Nathan Lewis,94,0,71,23
Lubbock,50,U.S. House,19,IND,Nathan Lewis,105,0,77,28
Lubbock,51,U.S. House,19,IND,Nathan Lewis,14,0,11,3
Lubbock,52,U.S. House,19,IND,Nathan Lewis,215,4,173,38
Lubbock,53,U.S. House,19,IND,Nathan Lewis,259,9,186,64
Lubbock,54,U.S. House,19,IND,Nathan Lewis,240,16,203,21
Lubbock,56,U.S. House,19,IND,Nathan Lewis,57,1,43,13
Lubbock,57,U.S. House,19,IND,Nathan Lewis,350,12,270,68
Lubbock,58,U.S. House,19,IND,Nathan Lewis,143,5,122,16
Lubbock,59,U.S. House,19,IND,Nathan Lewis,272,5,208,59
Lubbock,60,U.S. House,19,IND,Nathan Lewis,116,2,99,15
Lubbock,62,U.S. House,19,IND,Nathan Lewis,205,9,170,26
Lubbock,63,U.S. House,19,IND,Nathan Lewis,11,0,6,5
Lubbock,65,U.S. House,19,IND,Nathan Lewis,60,3,39,18
Lubbock,66,U.S. House,19,IND,Nathan Lewis,180,12,146,22
Lubbock,67,U.S. House,19,IND,Nathan Lewis,216,6,174,36
Lubbock,72,U.S. House,19,IND,Nathan Lewis,217,3,174,40
Lubbock,75,U.S. House,19,IND,Nathan Lewis,92,2,83,7
Lubbock,76,U.S. House,19,IND,Nathan Lewis,214,4,159,51
Lubbock,78,U.S. House,19,IND,Nathan Lewis,256,17,211,28
Lubbock,92,U.S. House,19,IND,Nathan Lewis,39,1,24,14
Lubbock,102,U.S. House,19,IND,Nathan Lewis,21,1,12,8
Lubbock,103,U.S. House,19,IND,Nathan Lewis,33,0,26,7
Lubbock,104,U.S. House,19,IND,Nathan Lewis,85,4,72,9
Lubbock,108,U.S. House,19,IND,Nathan Lewis,106,0,90,16
Lubbock,109,U.S. House,19,IND,Nathan Lewis,271,9,231,31
Lubbock,110,U.S. House,19,IND,Nathan Lewis,323,18,269,36
Lubbock,111,U.S. House,19,IND,Nathan Lewis,221,6,176,39
Lubbock,112,U.S. House,19,IND,Nathan Lewis,125,2,103,20
