county,precinct,office,district,party,candidate,votes,election_day,early_voting,ballot_by_mail,provisional,limited
Collin,PCT 019,"District Judge, 380th Judicial District",,,Under Votes,526,48,443,34,1,0
Collin,PCT 019,"District Judge, 401st Judicial District",,Rep,Kim Laseter,688,67,605,15,1,0
Collin,PCT 019,"District Judge, 401st Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 019,"District Judge, 401st Judicial District",,,Under Votes,520,48,436,35,1,0
Collin,PCT 019,"District Judge, 416th Judicial District",,Rep,Andrea Stroh Thompson,681,63,602,15,1,0
Collin,PCT 019,"District Judge, 416th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 019,"District Judge, 416th Judicial District",,,Under Votes,527,52,439,35,1,0
Collin,PCT 019,"District Judge, 468th Judicial District",,Rep,Lindsey Wynne,680,64,600,15,1,0
Collin,PCT 019,"District Judge, 468th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 019,"District Judge, 468th Judicial District",,,Under Votes,528,51,441,35,1,0
Collin,PCT 019,"District Judge, 469th Judicial District",,Rep,Piper McCraw,680,65,599,15,1,0
Collin,PCT 019,"District Judge, 469th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 019,"District Judge, 469th Judicial District",,,Under Votes,528,50,442,35,1,0
Collin,PCT 019,"District Judge, 470th Judicial District",,Rep,Brook Fulks,683,64,603,15,1,0
Collin,PCT 019,"District Judge, 470th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 019,"District Judge, 470th Judicial District",,,Under Votes,525,51,438,35,1,0
Collin,PCT 019,"District Judge, 471st Judicial District",,Rep,Andrea Bouressa,683,65,602,15,1,0
Collin,PCT 019,"District Judge, 471st Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 019,"District Judge, 471st Judicial District",,,Under Votes,525,50,439,35,1,0
Collin,PCT 019,"District Judge, 493rd Judicial District",,Rep,Christine A. Nowak,679,64,599,15,1,0
Collin,PCT 019,"District Judge, 493rd Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 019,"District Judge, 493rd Judicial District",,,Under Votes,529,51,442,35,1,0
Collin,PCT 019,"Judge, County Probate Court, Unexpired Term",,Rep,Sarah R. Duff,693,67,609,16,1,0
Collin,PCT 019,"Judge, County Probate Court, Unexpired Term",,,Over Votes,0,0,0,0,0,0
Collin,PCT 019,"Judge, County Probate Court, Unexpired Term",,,Under Votes,515,48,432,34,1,0
Collin,PCT 019,Sheriff,,Rep,Jim Skinner,688,66,606,15,1,0
Collin,PCT 019,Sheriff,,,Over Votes,0,0,0,0,0,0
Collin,PCT 019,Sheriff,,,Under Votes,520,49,435,35,1,0
Collin,PCT 019,County Tax Assessor-Collector,,Rep,Scott Grigg,647,60,571,15,1,0
Collin,PCT 019,County Tax Assessor-Collector,,Dem,Stephanie Cooksey,486,86,4,2,410,33
Collin,PCT 019,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Collin,PCT 019,County Tax Assessor-Collector,,,Under Votes,74,13,59,2,0,0
Collin,PCT 019,"Constable, Precinct No. 3",3,Rep,Sammy Knapp,647,59,572,15,1,0
Collin,PCT 019,"Constable, Precinct No. 3",3,Dem,Cesar Avila,475,38,404,32,1,0
Collin,PCT 019,"Constable, Precinct No. 3",3,,Over Votes,0,0,0,0,0,0
Collin,PCT 019,"Constable, Precinct No. 3",3,,Under Votes,86,18,65,3,0,0
Collin,PCT 020,President,,Rep,Donald J. Trump/JD Vance,1092,195,880,14,3,0
Collin,PCT 020,President,,Dem,Kamala D. Harris/Tim Walz,539,89,423,24,3,0
Collin,PCT 020,President,,Lib,Chase Oliver/Mike ter Maat,21,7,14,0,0,0
Collin,PCT 020,President,,Grn,Jill Stein/Rudolph Ware,17,4,13,0,0,0
Collin,PCT 020,President,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,President,,,Under Votes,7,3,4,0,0,0
Collin,PCT 020,U.S. Senate,,Rep,Ted Cruz,1043,177,849,14,3,0
Collin,PCT 020,U.S. Senate,,Dem,Colin Allred,574,102,446,23,3,0
Collin,PCT 020,U.S. Senate,,Lib,Ted Brown,42,11,31,0,0,0
Collin,PCT 020,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,U.S. Senate,,,Under Votes,25,9,15,1,0,0
Collin,PCT 020,U.S. House,3,Rep,Keith Self,1120,201,899,17,3,0
Collin,PCT 020,U.S. House,3,Dem,Sandeep Srivastava,504,78,402,21,3,0
Collin,PCT 020,U.S. House,3,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,U.S. House,3,,Under Votes,60,20,40,0,0,0
Collin,PCT 020,Railroad Commissioner,,Rep,Christi Craddick,1070,190,865,12,3,0
Collin,PCT 020,Railroad Commissioner,,Dem,Katherine Culbert,452,72,359,20,1,0
Collin,PCT 020,Railroad Commissioner,,Lib,Hawk Dunlap,57,12,42,2,1,0
Collin,PCT 020,Railroad Commissioner,,Grn,Eddie Espinoza,22,4,17,1,0,0
Collin,PCT 020,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,Railroad Commissioner,,,Under Votes,80,21,55,3,1,0
Collin,PCT 020,"Justice, Supreme Court, Place 2",2,Rep,Jimmy Blacklock,1096,191,889,13,3,0
Collin,PCT 020,"Justice, Supreme Court, Place 2",2,Dem,DaSean Jones,503,86,392,23,2,0
Collin,PCT 020,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Justice, Supreme Court, Place 2",2,,Under Votes,85,22,60,2,1,0
Collin,PCT 020,"Justice, Supreme Court, Place 4",4,Rep,John Devine,1086,193,877,13,3,0
Collin,PCT 020,"Justice, Supreme Court, Place 4",4,Dem,Christine Vinh Weems,508,83,400,23,2,0
Collin,PCT 020,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Justice, Supreme Court, Place 4",4,,Under Votes,90,23,64,2,1,0
Collin,PCT 020,"Justice, Supreme Court, Place 6",6,Rep,Jane Bland,1052,184,852,13,3,0
Collin,PCT 020,"Justice, Supreme Court, Place 6",6,Dem,Bonnie Lee Goldstein,484,78,383,21,2,0
Collin,PCT 020,"Justice, Supreme Court, Place 6",6,Lib,J. David Roberson,65,17,46,2,0,0
Collin,PCT 020,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Justice, Supreme Court, Place 6",6,,Under Votes,83,20,60,2,1,0
Collin,PCT 020,"Presiding Judge, Court of Criminal Appeals",,Rep,David J. Schenck,1101,194,890,14,3,0
Collin,PCT 020,"Presiding Judge, Court of Criminal Appeals",,Dem,Holly Taylor,497,84,390,21,2,0
Collin,PCT 020,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,86,21,61,3,1,0
Collin,PCT 020,"Judge, Court of Criminal Appeals, Place 7",7,Rep,Gina Parker,1092,194,882,13,3,0
Collin,PCT 020,"Judge, Court of Criminal Appeals, Place 7",7,Dem,Nancy Mulder,493,81,389,21,2,0
Collin,PCT 020,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,99,24,70,4,1,0
Collin,PCT 020,"Judge, Court of Criminal Appeals, Place 8",8,Rep,Lee Finley,1103,198,888,13,4,0
Collin,PCT 020,"Judge, Court of Criminal Appeals, Place 8",8,Dem,Chika Anyiam,486,77,387,21,1,0
Collin,PCT 020,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,95,24,66,4,1,0
Collin,PCT 020,State Board of Education,12,Rep,Pam Little,1101,196,887,15,3,0
Collin,PCT 020,State Board of Education,12,Dem,George King,496,82,393,19,2,0
Collin,PCT 020,State Board of Education,12,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,State Board of Education,12,,Under Votes,87,21,61,4,1,0
Collin,PCT 020,State Senate,8,Rep,Angela Paxton,1069,194,860,12,3,0
Collin,PCT 020,State Senate,8,Dem,Rachel Mello,529,84,422,21,2,0
Collin,PCT 020,State Senate,8,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,State Senate,8,,Under Votes,86,21,59,5,1,0
Collin,PCT 020,State Representative,61,Rep,Keresa Richardson,1082,195,870,14,3,0
Collin,PCT 020,State Representative,61,Dem,Tony Adams,497,76,399,20,2,0
Collin,PCT 020,State Representative,61,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,State Representative,61,,Under Votes,105,28,72,4,1,0
Collin,PCT 020,"Chief Justice, 5th Court of Appeals District",,Rep,Justin Jay “J.J.” Koch,1086,195,876,12,3,0
Collin,PCT 020,"Chief Justice, 5th Court of Appeals District",,Dem,Staci Williams,488,75,390,21,2,0
Collin,PCT 020,"Chief Justice, 5th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Chief Justice, 5th Court of Appeals District",,,Under Votes,110,29,75,5,1,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 2",2,Rep,Jessica Lewis,1087,190,880,14,3,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 2",2,Dem,Robbie Partida-Kipness,482,81,379,20,2,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 2",2,,Under Votes,115,28,82,4,1,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 5",5,Rep,Cynthia Barbare,1079,190,873,13,3,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 5",5,Dem,Erin A. Nowell,496,82,391,21,2,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 5",5,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 5",5,,Under Votes,109,27,77,4,1,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 9",9,Rep,Matthew J. Kolodoski,1077,189,872,13,3,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 9",9,Dem,Tina Clinton,491,82,387,20,2,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 9",9,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 9",9,,Under Votes,116,28,82,5,1,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 10",10,Rep,Earl Jackson,1076,192,869,12,3,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 10",10,Dem,Amanda Reichek,493,79,391,21,2,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 10",10,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 10",10,,Under Votes,115,28,81,5,1,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 11",11,Rep,Gino J. Rossini,1079,191,872,12,4,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 11",11,Dem,Kim Cooks,488,80,386,21,1,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 11",11,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 11",11,,Under Votes,117,28,83,5,1,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 12",12,Rep,Mike Lee,1070,190,865,12,3,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 12",12,Dem,Ken Molberg,490,80,387,21,2,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 12",12,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 12",12,,Under Votes,124,29,89,5,1,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 13",13,Rep,Emily A. Miskel,1071,188,867,13,3,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 13",13,Dem,Tonya Parker,492,80,390,20,2,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 13",13,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Justice, 5th Court of Appeals District, Place 13",13,,Under Votes,121,31,84,5,1,0
Collin,PCT 020,"District Judge, 199th Judicial District",,Rep,Angela Tucker,1199,211,969,16,3,0
Collin,PCT 020,"District Judge, 199th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"District Judge, 199th Judicial District",,,Under Votes,485,88,372,22,3,0
Collin,PCT 020,"District Judge, 380th Judicial District",,Rep,Ben Smith,1180,0,2,0,8,953
Collin,PCT 020,"District Judge, 380th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"District Judge, 380th Judicial District",,,Under Votes,504,91,388,22,3,0
Collin,PCT 020,"District Judge, 401st Judicial District",,Rep,Kim Laseter,1183,209,955,16,3,0
Collin,PCT 020,"District Judge, 401st Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"District Judge, 401st Judicial District",,,Under Votes,501,90,386,22,3,0
Collin,PCT 020,"District Judge, 416th Judicial District",,Rep,Andrea Stroh Thompson,1178,207,952,16,3,0
Collin,PCT 020,"District Judge, 416th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"District Judge, 416th Judicial District",,,Under Votes,506,92,389,22,3,0
Collin,PCT 020,"District Judge, 468th Judicial District",,Rep,Lindsey Wynne,1177,206,952,16,3,0
Collin,PCT 020,"District Judge, 468th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"District Judge, 468th Judicial District",,,Under Votes,507,93,389,22,3,0
Collin,PCT 020,"District Judge, 469th Judicial District",,Rep,Piper McCraw,1182,208,955,16,3,0
Collin,PCT 020,"District Judge, 469th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"District Judge, 469th Judicial District",,,Under Votes,502,91,386,22,3,0
Collin,PCT 020,"District Judge, 470th Judicial District",,Rep,Brook Fulks,1178,206,953,16,3,0
Collin,PCT 020,"District Judge, 470th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"District Judge, 470th Judicial District",,,Under Votes,506,93,388,22,3,0
Collin,PCT 020,"District Judge, 471st Judicial District",,Rep,Andrea Bouressa,1177,204,954,16,3,0
Collin,PCT 020,"District Judge, 471st Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"District Judge, 471st Judicial District",,,Under Votes,507,95,387,22,3,0
Collin,PCT 020,"District Judge, 493rd Judicial District",,Rep,Christine A. Nowak,1175,206,950,16,3,0
Collin,PCT 020,"District Judge, 493rd Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"District Judge, 493rd Judicial District",,,Under Votes,509,93,391,22,3,0
Collin,PCT 020,"Judge, County Probate Court, Unexpired Term",,Rep,Sarah R. Duff,1189,207,962,17,3,0
Collin,PCT 020,"Judge, County Probate Court, Unexpired Term",,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Judge, County Probate Court, Unexpired Term",,,Under Votes,495,92,379,21,3,0
Collin,PCT 020,Sheriff,,Rep,Jim Skinner,1192,208,965,16,3,0
Collin,PCT 020,Sheriff,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,Sheriff,,,Under Votes,492,91,376,22,3,0
Collin,PCT 020,County Tax Assessor-Collector,,Rep,Scott Grigg,1096,189,890,14,3,0
Collin,PCT 020,County Tax Assessor-Collector,,Dem,Stephanie Cooksey,478,31,7,9,377,20
Collin,PCT 020,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,County Tax Assessor-Collector,,,Under Votes,107,31,71,4,1,0
Collin,PCT 020,"County Commissioner, Precinct No. 3",3,Rep,Darrell Hale,1089,192,881,13,3,0
Collin,PCT 020,"County Commissioner, Precinct No. 3",3,Dem,Yvette Johnson,485,79,383,21,2,0
Collin,PCT 020,"County Commissioner, Precinct No. 3",3,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"County Commissioner, Precinct No. 3",3,,Under Votes,110,28,77,4,1,0
Collin,PCT 020,"Constable, Precinct No. 1",1,Rep,Matt Carpenter,1184,209,957,15,3,0
Collin,PCT 020,"Constable, Precinct No. 1",1,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,"Constable, Precinct No. 1",1,,Under Votes,500,90,384,23,3,0
Collin,PCT 020,Proposition A - City of McKinney,,,YES,453,75,370,5,3,0
Collin,PCT 020,Proposition A - City of McKinney,,,NO,272,34,235,3,0,0
Collin,PCT 020,Proposition A - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,Proposition A - City of McKinney,,,Under Votes,74,21,51,1,1,0
Collin,PCT 020,Proposition B - City of McKinney,,,NO,357,54,301,2,0,0
Collin,PCT 020,Proposition B - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,Proposition B - City of McKinney,,,Under Votes,88,22,63,2,1,0
Collin,PCT 020,Proposition C - City of McKinney,,,YES,567,81,476,7,3,0
Collin,PCT 020,Proposition C - City of McKinney,,,NO,133,26,107,0,0,0
Collin,PCT 020,Proposition C - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,Proposition C - City of McKinney,,,Under Votes,99,23,73,2,1,0
Collin,PCT 020,Proposition D - City of McKinney,,,YES,577,86,481,7,3,0
Collin,PCT 020,Proposition D - City of McKinney,,,NO,131,22,109,0,0,0
Collin,PCT 020,Proposition D - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,Proposition D - City of McKinney,,,Under Votes,91,22,66,2,1,0
Collin,PCT 020,Proposition A - Town of Weston,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,Proposition A - Town of Weston,,,Under Votes,31,8,20,2,1,0
Collin,PCT 020,Proposition A - Celina ISD,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,Proposition A - Celina ISD,,,Under Votes,30,8,22,0,0,0
Collin,PCT 020,Proposition A - East Fork FWSD No. 1-A,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,Proposition A - East Fork FWSD No. 1-A,,,Under Votes,9,4,4,1,0,0
Collin,PCT 020,Proposition B - East Fork FWSD No. 1-A,,,Over Votes,0,0,0,0,0,0
Collin,PCT 020,Proposition B - East Fork FWSD No. 1-A,,,Under Votes,9,4,4,1,0,0
Collin,PCT 021,President,,Rep,Donald J. Trump/JD Vance,1421,160,1214,44,3,0
Collin,PCT 021,President,,Dem,Kamala D. Harris/Tim Walz,1574,173,1319,79,3,0
Collin,PCT 021,President,,Lib,Chase Oliver/Mike ter Maat,30,8,22,0,0,0
Collin,PCT 021,President,,Grn,Jill Stein/Rudolph Ware,50,14,36,0,0,0
Collin,PCT 021,President,,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,President,,,Under Votes,13,2,10,1,0,0
Collin,PCT 021,U.S. Senate,,Rep,Ted Cruz,1364,138,1178,44,4,0
Collin,PCT 021,U.S. Senate,,Dem,Colin Allred,1634,185,1371,76,2,0
Collin,PCT 021,U.S. Senate,,Lib,Ted Brown,56,19,36,1,0,0
Collin,PCT 021,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,U.S. Senate,,,Under Votes,49,16,30,3,0,0
Collin,PCT 021,U.S. House,4,Rep,Pat Fallon,1493,162,1280,46,5,0
Collin,PCT 021,U.S. House,4,Dem,Simon Cardell,1474,158,1243,72,1,0
Collin,PCT 021,U.S. House,4,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,U.S. House,4,,Under Votes,138,40,92,6,0,0
Collin,PCT 021,Railroad Commissioner,,Rep,Christi Craddick,1430,148,1233,44,5,0
Collin,PCT 021,Railroad Commissioner,,Dem,Katherine Culbert,1407,143,1195,68,1,0
Collin,PCT 021,Railroad Commissioner,,Lib,Hawk Dunlap,81,21,58,2,0,0
Collin,PCT 021,Railroad Commissioner,,Grn,Eddie Espinoza,51,16,34,1,0,0
Collin,PCT 021,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,Railroad Commissioner,,,Under Votes,135,31,95,9,0,0
Collin,PCT 021,"Justice, Supreme Court, Place 2",2,Rep,Jimmy Blacklock,1497,165,1279,48,5,0
Collin,PCT 021,"Justice, Supreme Court, Place 2",2,Dem,DaSean Jones,1464,158,1239,66,1,0
Collin,PCT 021,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,"Justice, Supreme Court, Place 2",2,,Under Votes,144,37,97,10,0,0
Collin,PCT 021,"Justice, Supreme Court, Place 4",4,Rep,John Devine,1461,156,1254,46,5,0
Collin,PCT 021,"Justice, Supreme Court, Place 4",4,Dem,Christine Vinh Weems,1468,162,1240,65,1,0
Collin,PCT 021,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,"Justice, Supreme Court, Place 4",4,,Under Votes,176,42,121,13,0,0
Collin,PCT 021,"Justice, Supreme Court, Place 6",6,Rep,Jane Bland,1460,155,1253,47,5,0
Collin,PCT 021,"Justice, Supreme Court, Place 6",6,Dem,Bonnie Lee Goldstein,1408,145,1199,63,1,0
Collin,PCT 021,"Justice, Supreme Court, Place 6",6,Lib,J. David Roberson,92,24,64,4,0,0
Collin,PCT 021,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,"Justice, Supreme Court, Place 6",6,,Under Votes,145,36,99,10,0,0
Collin,PCT 021,"Presiding Judge, Court of Criminal Appeals",,Rep,David J. Schenck,1508,168,1286,49,5,0
Collin,PCT 021,"Presiding Judge, Court of Criminal Appeals",,Dem,Holly Taylor,1438,152,1223,62,1,0
Collin,PCT 021,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,159,40,106,13,0,0
Collin,PCT 021,"Judge, Court of Criminal Appeals, Place 7",7,Rep,Gina Parker,1482,156,1275,46,5,0
Collin,PCT 021,"Judge, Court of Criminal Appeals, Place 7",7,Dem,Nancy Mulder,1447,160,1222,64,1,0
Collin,PCT 021,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,176,44,118,14,0,0
Collin,PCT 021,"Judge, Court of Criminal Appeals, Place 8",8,Rep,Lee Finley,1500,161,1286,48,5,0
Collin,PCT 021,"Judge, Court of Criminal Appeals, Place 8",8,Dem,Chika Anyiam,1430,156,1210,63,1,0
Collin,PCT 021,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,175,43,119,13,0,0
Collin,PCT 021,State Board of Education,12,Rep,Pam Little,1502,170,1280,48,4,0
Collin,PCT 021,State Board of Education,12,Dem,George King,1455,151,1237,66,1,0
Collin,PCT 021,State Board of Education,12,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,State Board of Education,12,,Under Votes,148,39,98,10,1,0
Collin,PCT 021,State Senate,8,Rep,Angela Paxton,1406,158,1202,42,4,0
Collin,PCT 021,State Senate,8,Dem,Rachel Mello,1548,164,1312,71,1,0
Collin,PCT 021,State Senate,8,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,State Senate,8,,Under Votes,151,38,101,11,1,0
Collin,PCT 021,State Representative,70,Rep,Steve Kinard,1417,153,1215,44,5,0
Collin,PCT 021,State Representative,70,Dem,Mihaela Elizabeth Plesa,1557,168,1317,71,1,0
Collin,PCT 021,State Representative,70,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,State Representative,70,,Under Votes,131,39,83,9,0,0
Collin,PCT 021,"Chief Justice, 5th Court of Appeals District",,Rep,Justin Jay “J.J.” Koch,1468,160,1256,47,5,0
Collin,PCT 021,"Chief Justice, 5th Court of Appeals District",,Dem,Staci Williams,1458,157,1235,65,1,0
Collin,PCT 021,"Chief Justice, 5th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 021,"Chief Justice, 5th Court of Appeals District",,,Under Votes,179,43,124,12,0,0
Collin,PCT 021,"Justice, 5th Court of Appeals District, Place 2",2,Rep,Jessica Lewis,1486,163,1270,48,5,0
Collin,PCT 021,"Justice, 5th Court of Appeals District, Place 2",2,Dem,Robbie Partida-Kipness,1425,148,1211,65,1,0
Collin,PCT 021,"Justice, 5th Court of Appeals District, Place 2",2,,Over Votes,0,0,0,0,0,0
