county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Bowie,5B,State Representative,1,,Under Votes,1,1,0,0,0
Bowie,5B,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,0,0,0,0,0
Bowie,5B,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,5B,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,1,1,0,0,0
Bowie,5B,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,0,0,0,0,0
Bowie,5B,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,5B,"Dist Judge, 5th Judicial Dist",,,Under Votes,1,1,0,0,0
Bowie,5B,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,0,0,0,0,0
Bowie,5B,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,5B,"Dist Judge, 202nd Judicial Dist",,,Under Votes,1,1,0,0,0
Bowie,5B,Sheriff,,REP,Jeff Neal,0,0,0,0,0
Bowie,5B,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,5B,Sheriff,,,Under Votes,1,1,0,0,0
Bowie,5B,County Tax Assessor-Collector,,REP,Josh Davis,0,0,0,0,0
Bowie,5B,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,5B,County Tax Assessor-Collector,,,Under Votes,1,1,0,0,0
Bowie,5B,County Commissioner Pct 3,,REP,James Strain,0,0,0,0,0
Bowie,5B,County Commissioner Pct 3,,,Over Votes,0,0,0,0,0
Bowie,5B,County Commissioner Pct 3,,,Under Votes,1,1,0,0,0
Bowie,5B,"Justice of the Peace Pct 1, Place 1",,REP,Nancy Talley,1,1,0,0,0
Bowie,5B,"Justice of the Peace Pct 1, Place 1",,,Over Votes,0,0,0,0,0
Bowie,5B,"Justice of the Peace Pct 1, Place 1",,,Under Votes,0,0,0,0,0
Bowie,5B,"Justice of the Peace-Unexpired Pct 1, Place 2",,REP,Jay Womack,1,1,0,0,0
Bowie,5B,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Over Votes,0,0,0,0,0
Bowie,5B,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Under Votes,0,0,0,0,0
Bowie,5B,Constable Precinct 1,,REP,Randall Baggett,0,0,0,0,0
Bowie,5B,Constable Precinct 1,,,Over Votes,0,0,0,0,0
Bowie,5B,Constable Precinct 1,,,Under Votes,1,1,0,0,0
Bowie,5C,Registered Voters,,,,5170,,,,
Bowie,5C,Ballots Cast,,,,3249,152,2560,532,5
Bowie,5C,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,5C,President,,REP,Donald J. Trump,2396,98,1931,365,2
Bowie,5C,President,,DEM,Kamala D. Harris,807,53,596,155,3
Bowie,5C,President,,LIB,Chase Oliver,15,0,10,5,0
Bowie,5C,President,,GRN,Jill Stein,13,1,8,4,0
Bowie,5C,President,,,Uncertified,5,0,0,2,3
Bowie,5C,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,5C,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,5C,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,5C,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,5C,President,,,Not Assigned,0,0,0,0,0
Bowie,5C,President,,,Over Votes,0,0,0,0,0
Bowie,5C,President,,,Under Votes,13,0,13,0,0
Bowie,5C,U.S. Senate,,REP,Ted Cruz,2324,93,1891,338,2
Bowie,5C,U.S. Senate,,DEM,Colin Allred,825,53,607,163,2
Bowie,5C,U.S. Senate,,LIB,Ted Brown,53,2,31,19,1
Bowie,5C,U.S. Senate,,,Uncertified,1,0,0,1,0
Bowie,5C,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,5C,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,5C,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,5C,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,5C,U.S. Senate,,,Under Votes,46,4,30,12,0
Bowie,5C,U.S. House,1,REP,Nathaniel Moran,2538,107,2040,388,3
Bowie,5C,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,5C,U.S. House,1,,Under Votes,711,45,520,144,2
Bowie,5C,Railroad Commissioner,,REP,Christi Craddick,2286,98,1858,328,2
Bowie,5C,Railroad Commissioner,,DEM,Katherine Culbert,698,39,524,133,2
Bowie,5C,Railroad Commissioner,,LIB,Hawk Dunlap,68,3,46,19,0
Bowie,5C,Railroad Commissioner,,GRN,Eddie Espinoza,28,3,15,9,1
Bowie,5C,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,5C,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,5C,Railroad Commissioner,,,Not Assigned,1,0,0,1,0
Bowie,5C,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,5C,Railroad Commissioner,,,Under Votes,168,9,117,42,0
Bowie,5C,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,2349,99,1907,342,1
Bowie,5C,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,746,44,548,151,3
Bowie,5C,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,5C,"Justice, Supreme Court, Pl 2",,,Under Votes,154,9,105,39,1
Bowie,5C,"Justice, Supreme Court, Pl 4",,REP,John Devine,2311,98,1874,338,1
Bowie,5C,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,761,44,565,149,3
Bowie,5C,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,5C,"Justice, Supreme Court, Pl 4",,,Under Votes,177,10,121,45,1
Bowie,5C,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,2297,98,1867,330,2
Bowie,5C,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,724,44,537,140,3
Bowie,5C,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,74,0,51,23,0
Bowie,5C,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,5C,"Justice, Supreme Court, Pl 6",,,Under Votes,154,10,105,39,0
Bowie,5C,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,2320,98,1879,342,1
Bowie,5C,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,759,45,562,149,3
Bowie,5C,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,5C,"Presiding Judge, Ct of Crim App",,,Under Votes,170,9,119,41,1
Bowie,5C,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,2333,97,1886,349,1
Bowie,5C,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,739,46,550,140,3
Bowie,5C,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,5C,"Judge, Ct of Crim App, Pl 7",,,Under Votes,177,9,124,43,1
Bowie,5C,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,2350,98,1898,353,1
Bowie,5C,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,723,45,538,137,3
Bowie,5C,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,5C,"Judge, Ct of Crim App, Pl 8",,,Under Votes,176,9,124,42,1
Bowie,5C,"Member, State BoE, Dist 12",,REP,Pam Little,2324,97,1891,335,1
Bowie,5C,"Member, State BoE, Dist 12",,DEM,George King,742,46,541,152,3
Bowie,5C,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,5C,"Member, State BoE, Dist 12",,,Under Votes,183,9,128,45,1
Bowie,5C,State Representative,1,REP,Gary VanDeaver,2588,113,2065,409,1
Bowie,5C,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,5C,State Representative,1,,Under Votes,661,39,495,123,4
Bowie,5C,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,2535,104,2033,397,1
Bowie,5C,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,5C,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,714,48,527,135,4
Bowie,5C,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,2606,107,2097,401,1
Bowie,5C,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,5C,"Dist Judge, 5th Judicial Dist",,,Under Votes,643,45,463,131,4
Bowie,5C,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,2636,109,2120,406,1
Bowie,5C,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,5C,"Dist Judge, 202nd Judicial Dist",,,Under Votes,613,43,440,126,4
Bowie,5C,Sheriff,,REP,Jeff Neal,2645,112,2123,408,2
Bowie,5C,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,5C,Sheriff,,,Under Votes,604,40,437,124,3
Bowie,5C,County Tax Assessor-Collector,,REP,Josh Davis,2627,109,2101,415,2
Bowie,5C,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,5C,County Tax Assessor-Collector,,,Under Votes,622,43,459,117,3
Bowie,5C,"Justice of the Peace Pct 1, Place 1",,REP,Nancy Talley,2653,108,2120,422,3
Bowie,5C,"Justice of the Peace Pct 1, Place 1",,,Over Votes,0,0,0,0,0
Bowie,5C,"Justice of the Peace Pct 1, Place 1",,,Under Votes,596,44,440,110,2
Bowie,5C,"Justice of the Peace-Unexpired Pct 1, Place 2",,REP,Jay Womack,2624,108,2096,418,2
Bowie,5C,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Over Votes,0,0,0,0,0
Bowie,5C,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Under Votes,625,44,464,114,3
Bowie,5C,Constable Precinct 1,,REP,Randall Baggett,2560,107,2048,403,2
Bowie,5C,Constable Precinct 1,,,Over Votes,0,0,0,0,0
Bowie,5C,Constable Precinct 1,,,Under Votes,689,45,512,129,3
Bowie,5C,PGISD TRUST PL 1-Unexp,,,Malia Morel,407,15,324,68,0
Bowie,5C,PGISD TRUST PL 1-Unexp,,,Sarah Blaauw,408,18,297,92,1
Bowie,5C,PGISD TRUST PL 1-Unexp,,,Matt Robertson,1212,50,1003,159,0
Bowie,5C,PGISD TRUST PL 1-Unexp,,,Over Votes,0,0,0,0,0
Bowie,5C,PGISD TRUST PL 1-Unexp,,,Under Votes,529,34,387,106,2
Bowie,5C,PGISD TRUST PL 6,,,Pepper Price,628,23,495,109,1
Bowie,5C,PGISD TRUST PL 6,,,Kathleen Young,1307,56,1053,198,0
Bowie,5C,PGISD TRUST PL 6,,,Over Votes,0,0,0,0,0
Bowie,5C,PGISD TRUST PL 6,,,Under Votes,621,38,463,118,2
Bowie,5C,PGISD TRUST PL7,,,Amy Damron,1815,67,1466,281,1
Bowie,5C,PGISD TRUST PL7,,,Over Votes,0,0,0,0,0
Bowie,5C,PGISD TRUST PL7,,,Under Votes,741,50,545,144,2
Bowie,6A,Registered Voters,,,,2494,,,,
Bowie,6A,Ballots Cast,,,,1527,92,1169,266,0
Bowie,6A,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,6A,President,,REP,Donald J. Trump,1064,54,823,187,0
Bowie,6A,President,,DEM,Kamala D. Harris,440,36,330,74,0
Bowie,6A,President,,LIB,Chase Oliver,9,0,6,3,0
Bowie,6A,President,,GRN,Jill Stein,3,0,3,0,0
Bowie,6A,President,,,Uncertified,8,1,2,6,0
Bowie,6A,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,6A,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,6A,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,6A,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,6A,President,,,Not Assigned,0,0,0,0,0
Bowie,6A,President,,,Over Votes,0,0,0,0,0
Bowie,6A,President,,,Under Votes,3,0,1,2,0
Bowie,6A,U.S. Senate,,REP,Ted Cruz,1027,55,800,172,0
Bowie,6A,U.S. Senate,,DEM,Colin Allred,453,35,334,84,0
Bowie,6A,U.S. Senate,,LIB,Ted Brown,23,0,17,6,0
Bowie,6A,U.S. Senate,,,Uncertified,1,0,0,1,0
Bowie,6A,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,6A,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,6A,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,6A,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,6A,U.S. Senate,,,Under Votes,23,2,17,4,0
Bowie,6A,U.S. House,1,REP,Nathaniel Moran,1149,60,885,204,0
Bowie,6A,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,6A,U.S. House,1,,Under Votes,378,32,284,62,0
Bowie,6A,Railroad Commissioner,,REP,Christi Craddick,1023,51,797,175,0
Bowie,6A,Railroad Commissioner,,DEM,Katherine Culbert,388,32,287,69,0
Bowie,6A,Railroad Commissioner,,LIB,Hawk Dunlap,19,2,15,2,0
Bowie,6A,Railroad Commissioner,,GRN,Eddie Espinoza,7,0,7,0,0
Bowie,6A,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,6A,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,6A,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,6A,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,6A,Railroad Commissioner,,,Under Votes,90,7,63,20,0
Bowie,6A,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,1044,57,804,183,0
Bowie,6A,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,405,30,308,67,0
Bowie,6A,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,6A,"Justice, Supreme Court, Pl 2",,,Under Votes,78,5,57,16,0
Bowie,6A,"Justice, Supreme Court, Pl 4",,REP,John Devine,1022,52,802,168,0
Bowie,6A,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,407,32,300,75,0
Bowie,6A,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,6A,"Justice, Supreme Court, Pl 4",,,Under Votes,98,8,67,23,0
Bowie,6A,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,1021,52,795,174,0
Bowie,6A,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,395,32,293,70,0
Bowie,6A,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,37,2,29,6,0
Bowie,6A,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,6A,"Justice, Supreme Court, Pl 6",,,Under Votes,74,6,52,16,0
Bowie,6A,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,1032,54,805,173,0
Bowie,6A,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,413,31,309,73,0
Bowie,6A,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,6A,"Presiding Judge, Ct of Crim App",,,Under Votes,82,7,55,20,0
Bowie,6A,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,1029,52,804,173,0
Bowie,6A,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,411,32,305,74,0
Bowie,6A,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,6A,"Judge, Ct of Crim App, Pl 7",,,Under Votes,87,8,60,19,0
Bowie,6A,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,1046,54,811,181,0
Bowie,6A,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,391,30,293,68,0
Bowie,6A,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,6A,"Judge, Ct of Crim App, Pl 8",,,Under Votes,90,8,65,17,0
Bowie,6A,"Member, State BoE, Dist 12",,REP,Pam Little,1041,52,811,178,0
Bowie,6A,"Member, State BoE, Dist 12",,DEM,George King,395,31,294,70,0
Bowie,6A,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,6A,"Member, State BoE, Dist 12",,,Under Votes,91,9,64,18,0
Bowie,6A,State Representative,1,REP,Gary VanDeaver,1184,61,920,203,0
Bowie,6A,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,6A,State Representative,1,,Under Votes,343,31,249,63,0
Bowie,6A,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,1161,58,901,202,0
Bowie,6A,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,6A,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,366,34,268,64,0
Bowie,6A,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,1192,58,930,204,0
Bowie,6A,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,6A,"Dist Judge, 5th Judicial Dist",,,Under Votes,335,34,239,62,0
Bowie,6A,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,1208,60,940,208,0
Bowie,6A,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,6A,"Dist Judge, 202nd Judicial Dist",,,Under Votes,319,32,229,58,0
Bowie,6A,Sheriff,,REP,Jeff Neal,1201,60,935,206,0
Bowie,6A,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,6A,Sheriff,,,Under Votes,326,32,234,60,0
Bowie,6A,County Tax Assessor-Collector,,REP,Josh Davis,1191,58,925,208,0
Bowie,6A,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,6A,County Tax Assessor-Collector,,,Under Votes,336,34,244,58,0
Bowie,6A,"Justice of the Peace Pct 1, Place 1",,REP,Nancy Talley,1214,60,941,213,0
Bowie,6A,"Justice of the Peace Pct 1, Place 1",,,Over Votes,0,0,0,0,0
Bowie,6A,"Justice of the Peace Pct 1, Place 1",,,Under Votes,313,32,228,53,0
Bowie,6A,"Justice of the Peace-Unexpired Pct 1, Place 2",,REP,Jay Womack,1185,59,918,208,0
Bowie,6A,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Over Votes,0,0,0,0,0
Bowie,6A,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Under Votes,342,33,251,58,0
Bowie,6A,Constable Precinct 1,,REP,Randall Baggett,1163,57,900,206,0
Bowie,6A,Constable Precinct 1,,,Over Votes,0,0,0,0,0
Bowie,6A,Constable Precinct 1,,,Under Votes,364,35,269,60,0
Bowie,6A,PGISD TRUST PL 1-Unexp,,,Malia Morel,85,6,58,21,0
Bowie,6A,PGISD TRUST PL 1-Unexp,,,Sarah Blaauw,149,1,109,39,0
Bowie,6A,PGISD TRUST PL 1-Unexp,,,Matt Robertson,242,17,184,41,0
Bowie,6A,PGISD TRUST PL 1-Unexp,,,Over Votes,0,0,0,0,0
Bowie,6A,PGISD TRUST PL 1-Unexp,,,Under Votes,201,28,134,39,0
Bowie,6A,PGISD TRUST PL 6,,,Pepper Price,186,5,138,43,0
Bowie,6A,PGISD TRUST PL 6,,,Kathleen Young,269,18,197,54,0
Bowie,6A,PGISD TRUST PL 6,,,Over Votes,0,0,0,0,0
Bowie,6A,PGISD TRUST PL 6,,,Under Votes,222,29,150,43,0
Bowie,6A,PGISD TRUST PL7,,,Amy Damron,428,19,313,96,0
Bowie,6A,PGISD TRUST PL7,,,Over Votes,0,0,0,0,0
Bowie,6A,PGISD TRUST PL7,,,Under Votes,249,33,172,44,0
Bowie,6B,Registered Voters,,,,2319,,,,
Bowie,6B,Ballots Cast,,,,1488,59,1202,226,1
Bowie,6B,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,6B,President,,REP,Donald J. Trump,1128,39,943,145,1
Bowie,6B,President,,DEM,Kamala D. Harris,340,19,248,73,0
Bowie,6B,President,,LIB,Chase Oliver,7,1,4,2,0
Bowie,6B,President,,GRN,Jill Stein,4,0,2,2,0
Bowie,6B,President,,,Uncertified,3,0,0,2,1
Bowie,6B,President,,,Peter Sonski/Lauren Onak,2,0,0,2,0
Bowie,6B,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,6B,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,6B,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,6B,President,,,Not Assigned,0,0,0,0,0
Bowie,6B,President,,,Over Votes,0,0,0,0,0
Bowie,6B,President,,,Under Votes,4,0,3,1,0
Bowie,6B,U.S. Senate,,REP,Ted Cruz,1086,40,913,133,0
Bowie,6B,U.S. Senate,,DEM,Colin Allred,351,16,256,79,0
Bowie,6B,U.S. Senate,,LIB,Ted Brown,37,2,28,7,0
Bowie,6B,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,6B,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,6B,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,6B,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,6B,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,6B,U.S. Senate,,,Under Votes,14,1,5,7,1
Bowie,6B,U.S. House,1,REP,Nathaniel Moran,1187,39,977,171,0
Bowie,6B,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,6B,U.S. House,1,,Under Votes,301,20,225,55,1
Bowie,6B,Railroad Commissioner,,REP,Christi Craddick,1072,34,901,137,0
Bowie,6B,Railroad Commissioner,,DEM,Katherine Culbert,297,14,221,62,0
Bowie,6B,Railroad Commissioner,,LIB,Hawk Dunlap,26,2,19,5,0
Bowie,6B,Railroad Commissioner,,GRN,Eddie Espinoza,10,0,7,3,0
Bowie,6B,Railroad Commissioner,,,Uncertified,1,0,0,0,1
Bowie,6B,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,6B,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,6B,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,6B,Railroad Commissioner,,,Under Votes,82,9,54,18,1
Bowie,6B,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,1108,35,934,139,0
Bowie,6B,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,312,15,226,71,0
Bowie,6B,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,6B,"Justice, Supreme Court, Pl 2",,,Under Votes,68,9,42,16,1
Bowie,6B,"Justice, Supreme Court, Pl 4",,REP,John Devine,1096,32,927,137,0
Bowie,6B,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,312,15,224,73,0
Bowie,6B,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,6B,"Justice, Supreme Court, Pl 4",,,Under Votes,80,12,51,16,1
Bowie,6B,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,1083,33,912,138,0
Bowie,6B,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,302,15,222,65,0
Bowie,6B,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,36,1,26,8,1
Bowie,6B,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,6B,"Justice, Supreme Court, Pl 6",,,Under Votes,67,10,42,15,0
Bowie,6B,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,1092,34,919,139,0
Bowie,6B,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,323,15,235,73,0
Bowie,6B,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,6B,"Presiding Judge, Ct of Crim App",,,Under Votes,73,10,48,14,1
Bowie,6B,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,1098,33,924,141,0
Bowie,6B,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,314,15,229,70,0
Bowie,6B,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,6B,"Judge, Ct of Crim App, Pl 7",,,Under Votes,76,11,49,15,1
Bowie,6B,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,1111,32,938,141,0
Bowie,6B,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,300,15,217,68,0
Bowie,6B,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,6B,"Judge, Ct of Crim App, Pl 8",,,Under Votes,77,12,47,17,1
Bowie,6B,"Member, State BoE, Dist 12",,REP,Pam Little,1102,32,928,142,0
Bowie,6B,"Member, State BoE, Dist 12",,DEM,George King,309,16,227,66,0
Bowie,6B,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,6B,"Member, State BoE, Dist 12",,,Under Votes,77,11,47,18,1
Bowie,6B,State Representative,1,REP,Gary VanDeaver,1218,39,1002,177,0
Bowie,6B,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,6B,State Representative,1,,Under Votes,270,20,200,49,1
Bowie,6B,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,1196,36,986,174,0
Bowie,6B,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,6B,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,292,23,216,52,1
Bowie,6B,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,1232,37,1017,178,0
Bowie,6B,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,6B,"Dist Judge, 5th Judicial Dist",,,Under Votes,256,22,185,48,1
Bowie,6B,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,1242,36,1026,180,0
Bowie,6B,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,6B,"Dist Judge, 202nd Judicial Dist",,,Under Votes,246,23,176,46,1
Bowie,6B,Sheriff,,REP,Jeff Neal,1240,38,1023,179,0
Bowie,6B,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,6B,Sheriff,,,Under Votes,248,21,179,47,1
Bowie,6B,County Tax Assessor-Collector,,REP,Josh Davis,1236,37,1024,175,0
Bowie,6B,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,6B,County Tax Assessor-Collector,,,Under Votes,252,22,178,51,1
Bowie,6B,"Justice of the Peace Pct 1, Place 1",,REP,Nancy Talley,1237,34,1022,181,0
Bowie,6B,"Justice of the Peace Pct 1, Place 1",,,Over Votes,0,0,0,0,0
Bowie,6B,"Justice of the Peace Pct 1, Place 1",,,Under Votes,251,25,180,45,1
Bowie,6B,"Justice of the Peace-Unexpired Pct 1, Place 2",,REP,Jay Womack,1238,36,1020,182,0
Bowie,6B,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Over Votes,0,0,0,0,0
Bowie,6B,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Under Votes,250,23,182,44,1
Bowie,6B,Constable Precinct 1,,REP,Randall Baggett,1209,37,999,173,0
Bowie,6B,Constable Precinct 1,,,Over Votes,0,0,0,0,0
Bowie,6B,Constable Precinct 1,,,Under Votes,279,22,203,53,1
Bowie,6B,PGISD TRUST PL 1-Unexp,,,Malia Morel,263,13,214,36,0
Bowie,6B,PGISD TRUST PL 1-Unexp,,,Sarah Blaauw,277,7,217,53,0
Bowie,6B,PGISD TRUST PL 1-Unexp,,,Matt Robertson,644,10,545,89,0
Bowie,6B,PGISD TRUST PL 1-Unexp,,,Over Votes,0,0,0,0,0
Bowie,6B,PGISD TRUST PL 1-Unexp,,,Under Votes,293,28,217,47,1
Bowie,6B,PGISD TRUST PL 6,,,Pepper Price,356,8,287,61,0
